company_reg_number,primary_sector,women_owned,number_of_officers,2019_revenue,capex,cogs,costs,accounts_receivable,capital_and_reserves,current_assets,current_liabilities,fixed_assets,long_term_liabilities,provisions_for_liabilities,credit_report_date,missed_and_late_payments_last_five_years,business_failure_score,credit_report_credit_score,credit_report_negative_items,payment_index,ratio_debt_to_revenue,credit_report_total_indebtedness,credit_report_good_standing_items,factor_amount,factor_percent,ca_total_accounts,ca_avg_rev_ratio,ca_avg_cost_ratio,ca_total_payin,ca_total_payout,industry_group,liquidity_ratio,leverage_ratio,profit_margin_proxy,receivable_turnover_proxy,log_factor_amount,log_ca_total_payin,log_ca_total_payout,aux_risk_label
20000058,58-63 : Information & communication,0,2,203485.0,206.12,3000.23,196447.1574,6690.0,7926.0,90829.0,84955.0,9980.0,7928.0,21238.0,2020-12-26,0.0,36.0,609.0,0.0,21.0,0.2097746762660638,42686.0,2.0,0.0,0.0,1,0.5087987955501089,0.4912012044498912,136334.95,131619.59547528133,58-63 : Information & communication,1.0691299025377843,11.717295319793113,0.0345863725268569,30.411747123001046,0.0,11.822877339326677,11.787678786200463,0
20000059,05-39 : Production,1,1,1006881.0,0.01,120100.77,225541.344,30344.0,276303.0,266010.0,322523.0,597436.0,264620.0,41928.0,,,,,,,,,,0.0,0.0,3,0.8169934640522877,0.1830065359477124,753146.9880000055,168704.92531200033,05-39 : Production,0.8247758306358597,2.124989142393885,0.7759992293039303,33.181117152743454,0.0,13.53201701868081,12.035912391284175,0
20000060,58-63 : Information & communication,0,2,182594.0,224.7,3984.12,175275.6328,6002.0,1067.0,100432.0,112782.0,14486.0,1069.0,21428.0,2021-06-02,0.0,35.0,643.0,0.0,20.0,0.1467408567641872,26794.0,2.0,780.0,13.0,1,0.510224906636069,0.4897750933639309,164334.6,157748.06954952056,58-63 : Information & communication,0.8904888148036495,106.60205992509363,0.040079778745310705,30.417124770947858,6.660575149839686,12.009665957365042,11.96876088212629,0
20000061,77-82 : Business administration & support services,1,1,372112.0,219.36,5042.85,361881.012,17330.0,54982.0,114895.0,72345.0,37834.0,25401.0,11575.0,2021-09-30,0.0,56.0,771.0,0.0,5.0,0.0160139957862149,5959.0,3.0,0.0,0.0,1,0.5069694042537003,0.4930305957462998,187544.448,182388.0300280982,77-82 : Business administration & support services,1.588132032178697,1.7777494862048269,0.027494304149546005,21.470890312157405,0.0,12.141776484354388,12.113897212423929,0
20000062,05-39 : Production,0,1,366866.0,190.14,6533.85,356669.6032,11055.0,83292.0,120535.0,141643.0,139755.0,35354.0,18413.0,,,,,,,,,,9949.0,90.0,1,0.5070462302081015,0.4929537697918986,321374.61600000004,312442.57236190094,05-39 : Production,0.850971449549575,2.1249924963682423,0.027793169731810133,33.18252532561505,9.205327830152639,12.680365861330259,12.652179163412232,0
20000063,"69-75 : Professional, scientific & technical",1,2,200747.0,0.01,146983.02,356928.166,9348.0,13234.0,69228.0,60230.0,17471.0,13236.0,15057.0,2020-12-20,0.0,74.0,760.0,0.0,31.0,0.0915679935441127,18382.0,5.0,0.0,0.0,1,0.3599712023038157,0.6400287976961843,123459.405,219510.82209,"69-75 : Professional, scientific & technical",1.1493749066095533,5.550887797506611,-0.7779961244943912,21.47256391057867,0.0,11.723675776357215,12.299161369226963,0
20000064,86-88 : Health,0,1,124714.0,198.8,2971.61,116717.2033,5808.0,18095.0,40181.0,26292.0,10085.0,5878.0,6310.0,2021-03-30,7.0,57.0,699.0,7.0,71.0,0.1101079269368314,13732.0,2.0,0.0,0.0,1,0.5165612327757515,0.4834387672242485,92787.216,86837.59924485713,86-88 : Health,1.5282014224318259,1.7777409372236959,0.06412056849617132,21.469099672921327,0.0,11.438074927952679,11.37180649356339,1
20000065,41-43 : Construction,0,1,421140.0,0.01,47005.29,116234.64,17305.0,57182.0,122888.0,62440.0,13260.0,16526.0,9366.0,2021-10-11,0.0,89.0,709.0,0.0,14.0,0.2771954694400912,116738.1,3.0,0.0,0.0,1,0.7836990595611285,0.2163009404388715,260685.66,71949.24216000001,41-43 : Construction,1.968065854166333,1.3809348932375007,0.7239982808608043,24.334912747024152,0.0,12.471074428685249,11.183730077980455,1
20000066,55-56 : Accommodation & food services,0,1,284438.0,0.03,42136.65,85331.4,7793.0,-3589.0,107802.0,124476.0,9496.0,-3587.0,21161.0,2021-01-04,0.0,42.0,609.0,0.0,21.0,0.1875171390601818,53337.0,1.0,0.0,0.0,1,0.7692307692307692,0.2307692307692308,189720.146,56916.043800000014,55-56 : Accommodation & food services,0.8660395093069403,-33.69258639910814,0.6999975390153952,36.49448293559148,0.0,12.153310620453983,10.949350114804469,0
20000067,55-56 : Accommodation & food services,1,5,1266349.0,0.03,429000.04,947229.052,34693.0,26229.0,496069.0,491856.0,48248.0,26231.0,98371.0,2021-08-23,0.0,46.0,603.0,0.0,21.0,0.1182880864595778,149794.0,3.0,0.0,0.0,4,0.5720823798627002,0.4279176201372998,1047270.6230000001,783358.4260039995,55-56 : Accommodation & food services,1.0085634645842185,19.75169653069005,0.2519998010028823,36.50051882169828,0.0,13.86169888600601,13.571346906689813,0
20000068,58-63 : Information & communication,0,2,199082.0,260.34,5045.42,190009.1289,6545.0,9588.0,119060.0,114136.0,14253.0,9589.0,11413.0,2021-05-03,11.0,29.0,808.0,13.0,55.0,0.19379451683226,38581.0,1.0,0.0,0.0,1,0.51165905672617,0.48834094327383,99142.836,94624.54619853172,58-63 : Information & communication,1.0431323760042757,12.90280529773699,0.04557330912232581,30.41277115795906,0.0,11.504326963583736,11.45768276296649,1
20000069,"90-99 : Arts, entertainment, recreation & other",1,1,484539.0,186.91,6128.25,473640.4635,22563.0,6933.0,154041.0,191860.0,51687.0,6934.0,19186.0,2021-12-02,0.0,63.0,0.0,1.0,13.0,0.2248756034086007,108961.0,3.0,0.0,0.0,2,0.5056871060685921,0.4943128939314078,233063.25900000008,227821.0629514222,"90-99 : Arts, entertainment, recreation & other",0.8028781253094688,28.669454860109603,0.0224925424113592,21.47398510902322,0.0,12.35906948422442,12.336320177594287,1
20000070,"69-75 : Professional, scientific & technical",0,1,125104.0,113.04,3467.39,116531.9705,5825.0,8482.0,42069.0,35117.0,10014.0,8484.0,8076.0,2020-12-08,0.0,80.0,749.0,1.0,12.0,0.0631714413607878,7903.0,2.0,0.0,0.0,1,0.517737486521129,0.4822625134788709,90199.984,84019.55070297714,"69-75 : Professional, scientific & technical",1.1979326840936273,5.139809029824354,0.06851868030854086,21.473395125300378,0.0,11.409795615082121,11.338816699129138,0
20000071,58-63 : Information & communication,0,1,177919.0,149.92,2916.65,171346.9984,5849.0,18955.0,119536.0,95605.0,13982.0,18957.0,16252.0,,,,,,,,,,0.0,0.0,1,0.5094083042663562,0.4905916957336438,106573.481,102636.85206177812,58-63 : Information & communication,1.2502980984457042,6.043574593796159,0.03693795863309346,30.413504273504273,0.0,11.576599371811561,11.538962072158798,0
20000072,"69-75 : Professional, scientific & technical",0,1,137017.0,0.01,26030.11,72893.044,6381.0,18293.0,37380.0,27298.0,10760.0,2549.0,3275.0,2021-01-16,2.0,42.0,703.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1,0.6527415143603134,0.3472584856396866,69741.653,37102.559396,"69-75 : Professional, scientific & technical",1.3692809260412468,1.631518530665792,0.4679965843903721,21.469288624255718,0.0,11.152567360802333,10.521468184586514,0
20000073,58-63 : Information & communication,1,1,166234.0,214.89,3528.6,160371.5652,5464.0,36014.0,107661.0,82430.0,12386.0,1603.0,12364.0,2021-10-18,0.0,80.0,746.0,1.0,16.0,0.1263459942009456,21003.0,2.0,0.0,0.0,1,0.5089747932245232,0.4910252067754769,95252.082,91892.9068442346,58-63 : Information & communication,1.3060741711249408,2.3332778009162847,0.03526594760429505,30.41793229643184,0.0,11.464292649420853,11.428390004124315,0
20000074,46 : Wholesale,0,2,1089942.0,0.0,35579.19,110084.142,38820.0,43749.0,113252.0,62141.0,11744.0,19106.0,9321.0,2021-05-13,0.0,75.0,756.0,0.0,14.0,0.137012795176257,149336.0,0.0,0.0,0.0,3,0.9082652134423252,0.0917347865576748,864324.0060000003,87296.72460599997,46 : Wholesale,1.8224711145441086,1.8570742857142857,0.8989991751862253,28.07609283635146,0.0,13.669704141405973,11.377079677410126,0
20000075,58-63 : Information & communication,1,2,180206.0,231.51,4090.34,170805.0758,5926.0,114.0,104430.0,119113.0,14913.0,115.0,28587.0,2021-05-02,3.0,97.0,0.0,4.0,18.0,0.1456166831293075,26241.0,5.0,0.0,0.0,1,0.5133912073010879,0.486608792698912,92445.678,87623.00390436983,58-63 : Information & communication,0.8767231391775946,1036.7652173913043,0.0521673641978392,30.40425172937405,0.0,11.434387303232945,11.380810256561805,1
20000076,46 : Wholesale,0,1,1240852.0,0.01,2109723.99,3837955.236,44194.0,55408.0,141639.0,81920.0,16670.0,20981.0,9830.0,,,,,,,,,,0.0,0.0,3,0.2443195699975568,0.7556804300024432,894654.2919999999,2767165.725156,46 : Wholesale,1.7289705936206834,1.857117074843437,-2.09299831325709,28.076750763661046,0.0,13.704193774464867,14.833334511798771,0
20000077,46 : Wholesale,0,1,1478032.0,52.1,6058.58,1471622.842,52641.0,93542.0,240276.0,127778.0,26988.0,45943.0,15333.0,2021-06-10,3.0,75.0,759.0,4.0,14.0,0.1659656962772118,245302.61,3.0,0.0,0.0,3,0.5010864251611444,0.4989135748388556,972545.0559999999,968327.8297247312,46 : Wholesale,1.8804028831028572,1.8571245309643694,0.004336275306437714,28.07704874434862,0.0,13.787672711708122,13.783327008702543,0
20000078,"01-03 : Agriculture, forestry & fishing",0,1,899614.0,664.3,5040.21,889674.7236,64077.0,978504.0,601081.0,408645.0,1146248.0,360179.0,65383.0,2021-05-21,0.0,95.0,807.0,2.0,21.0,0.0,0.0,2.0,0.0,0.0,2,0.5027774378468932,0.4972225621531067,806953.758,798038.2270336146,"01-03 : Agriculture, forestry & fishing",1.4709088061549604,0.7857128987588209,0.01104836669019522,14.039358282093698,0.0,13.601022883722687,13.589913031907523,1
20000079,86-88 : Health,0,1,523428.0,0.04,471813.81,931701.84,24380.0,92764.0,197702.0,152203.0,59977.0,12711.0,36528.0,2020-12-28,1.0,16.0,398.0,1.0,20.0,0.0572265908587236,29954.0,4.0,0.0,0.0,2,0.3597122302158274,0.6402877697841727,333423.63600000006,593494.0720800001,86-88 : Health,1.2989277548553257,1.7777610090012397,-0.7799985098265476,21.46868463147533,0.0,12.717172139790216,13.293784189846589,1
20000080,"69-75 : Professional, scientific & technical",0,2,174481.0,73.88,2323.27,168668.4736,8127.0,12747.0,57815.0,47881.0,15561.0,12749.0,6224.0,2021-04-19,5.0,51.0,666.0,5.0,13.0,0.1389263014311013,24240.0,1.0,7314.0,90.0,1,0.508469379726527,0.4915306202734729,118996.042,115031.8990020724,"69-75 : Professional, scientific & technical",1.2074474750428137,4.756040163162849,0.03331304317923913,21.46665846456693,8.897682313454224,11.686853914641866,11.652973444711689,0
20000081,41-43 : Construction,0,1,252022.0,88.26,2580.76,247055.1858,10356.0,26438.0,57672.0,30054.0,5275.0,6454.0,6311.0,2021-08-22,0.0,0.0,468.0,2.0,12.0,0.2616676321908405,65946.0,0.0,0.0,0.0,1,0.5049759980552386,0.4950240019447614,132311.55,129703.97253880912,41-43 : Construction,1.9188820495757777,1.3808389122130187,0.019707781432646995,24.333494255093175,0.0,11.792922205770395,11.773017708342246,1
20000082,"69-75 : Professional, scientific & technical",0,1,176405.0,80.09,2550.64,169752.3052,8214.0,27773.0,58263.0,40200.0,14825.0,5114.0,10050.0,2021-05-03,5.0,44.0,637.0,7.0,42.0,0.1744565063348544,30775.0,0.0,0.0,0.0,1,0.509609352036424,0.4903906479635759,109723.91,105585.933827508,"69-75 : Professional, scientific & technical",1.4492923061615384,1.6315258875207028,0.03771240660748499,21.473524041387705,0.0,11.6057316943237,11.567289909904725,1
20000083,85 : Education,0,1,82863.0,0.06,12681.77,29664.954,3860.0,10122.0,25279.0,19330.0,8462.0,4289.0,4252.0,2021-10-07,0.0,80.0,763.0,0.0,15.0,0.1919312600316184,15904.0,3.0,0.0,0.0,1,0.7363770250368188,0.2636229749631812,67947.65999999999,24325.262280000006,85 : Education,1.3076923076923077,2.3332016200731007,0.6419922523653215,21.46153846153846,0.0,11.126507699002206,10.099311797999729,0
20000084,58-63 : Information & communication,0,1,104616.0,188.29,3743.35,98564.68116,3442.0,21004.0,62112.0,47623.0,7901.0,1386.0,11905.0,2021-03-03,0.0,60.0,754.0,1.0,21.0,0.037814483444215,3956.0,1.0,0.0,0.0,1,0.5148914719697233,0.4851085280302767,58898.808,55491.91549495696,58-63 : Information & communication,1.3042163614984041,2.3332063794334683,0.05784259575403622,30.385129247749056,0.0,10.983593109872055,10.924010642847218,0
20000085,47 : Retail,1,1,883218.0,325.34,9540.82,868514.9393,21776.0,10867.0,154030.0,138085.0,5791.0,10869.0,23474.0,2021-06-19,1.0,67.0,0.0,1.0,7.0,0.0087656728010525,7742.0,2.0,0.0,0.0,2,0.5041967186715973,0.4958032813284027,656230.9739999999,645306.5999234597,47 : Retail,1.115464275886042,13.705741626794259,0.016647129081235834,40.557377049180324,0.0,13.394269624320236,13.37748238120381,1
20000086,"69-75 : Professional, scientific & technical",0,1,156442.0,96.19,3657.39,147517.1897,7283.0,11431.0,47259.0,39992.0,15598.0,11433.0,4399.0,2021-01-26,0.0,80.0,772.0,0.0,15.0,0.1073305122665268,16791.0,0.0,0.0,0.0,1,0.5146809351199665,0.4853190648800335,133757.91,126127.19720495696,"69-75 : Professional, scientific & technical",1.181681794314005,4.4983379986004195,0.057048319835339464,21.477484898407468,0.0,11.803794279361881,11.745054106828825,0
20000087,"69-75 : Professional, scientific & technical",0,1,116262.0,136.41,3954.03,108129.4874,5408.0,3986.0,42458.0,45882.0,11398.0,3987.0,10553.0,2021-06-13,0.0,17.0,515.0,5.0,19.0,0.0514613545268445,5983.0,2.0,0.0,0.0,1,0.5181212591709797,0.4818787408290201,79755.732,74176.82835780736,"69-75 : Professional, scientific & technical",0.9253536168079681,12.507900677200903,0.06994927534985336,21.494176372712147,0.0,11.28673643087755,11.214220575309138,0
20000088,85 : Education,1,3,967479.0,0.05,187092.15,564040.257,45060.0,119597.0,307619.0,205137.0,91037.0,73922.0,28719.0,2021-02-01,0.0,82.0,759.0,1.0,23.0,0.1832970017953878,177336.0,7.0,0.0,0.0,1,0.6317119393556538,0.3682880606443461,560170.341,326579.308803,85 : Education,1.499571020483772,2.333308249301828,0.4169995689833382,21.470428974057388,0.0,13.235997981984688,12.696431166222025,0
20000089,55-56 : Accommodation & food services,0,1,117991.0,358.64,5577.56,107009.3819,3233.0,492.0,42396.0,45459.0,4050.0,494.0,4545.0,2021-05-21,0.0,51.0,666.0,1.0,16.0,0.0175776118517514,2074.0,2.0,0.0,0.0,1,0.5244035543627604,0.4755964456372395,71148.573,64526.65728416087,55-56 : Accommodation & food services,0.9326000879894413,93.21095334685599,0.0930708700589871,36.484539270253556,0.0,11.172539602094508,11.074849205980785,0
20000090,46 : Wholesale,0,1,1132460.0,108.43,10526.94,1122132.378,40332.0,67882.0,178798.0,98019.0,15151.0,28047.0,16663.0,2021-11-21,1.0,66.0,764.0,3.0,18.0,0.0654230613001783,74089.0,5.0,0.0,0.0,3,0.502290352343971,0.497709647656029,661356.6400000006,655325.3088244912,46 : Wholesale,1.8240971230361152,1.8571070813016515,0.009119627077665345,28.07775270870007,0.0,13.402050031515692,13.392888571977664,0
20000091,"90-99 : Arts, entertainment, recreation & other",1,1,136709.0,0.01,25292.53,57417.78,6368.0,11655.0,45528.0,43878.0,15817.0,5811.0,10092.0,2021-01-16,7.0,17.0,549.0,11.0,71.0,0.2325011520821599,31785.0,2.0,0.0,0.0,1,0.704225352112676,0.2957746478873239,85306.416,35828.69472,"90-99 : Arts, entertainment, recreation & other",1.0375806194307071,4.262954701441318,0.5799957574427621,21.464751138326267,0.0,11.35401666991171,10.486532290028261,1
20000092,55-56 : Accommodation & food services,0,1,147594.0,0.03,51144.51,113352.192,4044.0,4944.0,57121.0,52610.0,5380.0,4946.0,12100.0,2021-08-16,2.0,51.0,691.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,1,0.5656108597285068,0.4343891402714932,120584.298,92608.740864,55-56 : Accommodation & food services,1.0857235178954971,11.63923154701719,0.23199842813103427,36.48800988875154,0.0,11.700112648712933,11.43614960801765,0
20000093,"69-75 : Professional, scientific & technical",0,1,167649.0,69.87,2031.07,163361.3281,7809.0,11197.0,44974.0,38527.0,15950.0,11199.0,4623.0,2021-11-23,0.0,79.0,0.0,0.0,16.0,0.0942862766852173,15807.0,0.0,0.0,0.0,1,0.5064766436599921,0.493523356340008,100421.751,97853.43554031978,"69-75 : Professional, scientific & technical",1.1673068936877076,4.440614395427755,0.02557513808529667,21.465941101152367,0.0,11.517144064154708,11.491236301795007,1
20000094,"69-75 : Professional, scientific & technical",1,2,125815.0,73.28,2797.09,118086.0948,5863.0,10324.0,45502.0,37983.0,13131.0,10326.0,6077.0,2021-04-23,0.0,10.0,567.0,4.0,24.0,0.2801891666335492,35252.0,0.0,0.0,0.0,1,0.5158443428988527,0.4841556571011473,112226.98,105332.7965971926,"69-75 : Professional, scientific & technical",1.1979254422914911,4.678837772397094,0.061430225090608456,21.455491132332877,0.0,11.62828761709576,11.56488960196588,0
20000095,"01-03 : Agriculture, forestry & fishing",0,1,207967.0,916.49,7285.31,197475.4832,14809.0,211597.0,117285.0,77070.0,260566.0,89184.0,9248.0,2021-06-18,4.0,0.0,532.0,4.0,69.0,0.0997802535979266,20751.0,6.0,0.0,0.0,1,0.5129383540775726,0.4870616459224273,113134.04800000002,107426.66285472104,"01-03 : Agriculture, forestry & fishing",1.5217786197142895,0.785706859233074,0.0504477458070473,14.042336259284268,0.0,11.636337499157225,11.584572996371547,0
20000096,68 : Property,0,1,279592.0,0.05,101516.72,200467.464,9957.0,507402.0,260917.0,201976.0,866642.0,418181.0,36355.0,2021-07-16,0.0,39.0,592.0,0.0,17.0,0.0829887836561847,23203.0,3.0,0.0,0.0,1,0.5824111822947,0.4175888177053,170271.528,122084.68557600002,68 : Property,1.2918154047243002,1.2222178426221366,0.2829989878144302,28.077123920465958,0.0,12.045155538312168,11.712478417976412,0
20000097,47 : Retail,0,2,1481356.0,1138.3,32338.08,1437691.297,36527.0,30663.0,317814.0,270392.0,13905.0,30664.0,54078.0,,,,,,,,,,0.0,0.0,4,0.5074792729316884,0.4925207270683116,1149532.256,1115648.4465717447,47 : Retail,1.1753780608225806,9.817897208452909,0.02947615125860949,40.55398598335523,0.0,13.95486655360638,13.924947256603497,0
20000098,55-56 : Accommodation & food services,1,1,51661.0,239.71,2870.79,44426.136,1410.0,1519.0,15455.0,13576.0,1161.0,1521.0,2036.0,2021-03-05,3.0,26.0,459.0,3.0,19.0,0.1990089235593581,10281.0,2.0,211.0,15.0,1,0.5376474120240559,0.4623525879759441,32288.125,27766.33500092592,55-56 : Accommodation & food services,1.1383221624806659,9.932236842105263,0.14004227478610973,36.613040396881644,5.356586274672012,10.38248576521235,10.231615608858352,1
20000099,77-82 : Business administration & support services,0,1,320977.0,135.01,3317.17,314804.3759,14950.0,16396.0,105335.0,99271.0,26730.0,16398.0,15883.0,2021-02-07,0.0,88.0,623.0,6.0,16.0,0.4699433292728139,150841.0,6.0,0.0,0.0,1,0.5048543605439693,0.4951456394560306,232708.325,228233.1725623108,77-82 : Business administration & support services,1.0610746232573132,7.054278221625907,0.019230676557271887,21.468597418232893,0.0,12.357545421542916,12.338127453500054,1
20000100,58-63 : Information & communication,0,1,1145989.0,319.06,4584.13,1136778.371,37676.0,301769.0,908749.0,664108.0,97149.0,40020.0,139462.0,2020-12-31,0.0,89.0,763.0,1.0,15.0,0.1668663486298734,191227.0,5.0,0.0,0.0,4,0.5020174260958088,0.4979825739041912,570702.5219999999,566115.6287928032,58-63 : Information & communication,1.3683732640274413,2.3333267057692946,0.008037268213509679,30.416142474188497,0.0,13.25462512787425,13.246555393896115,1
20000101,64-66 : Finance & insurance,0,1,,,,,,,,,,,,2021-04-25,0.0,69.0,0.0,4.0,25.0,0.0302,906.0,2.0,,,3,,,0.0,0.0,64-66 : Finance & insurance,,,,,,0.0,0.0,1
20000102,55-56 : Accommodation & food services,0,1,192839.0,361.41,5560.21,182181.1359,5284.0,-2903.0,86252.0,99070.0,7013.0,-2901.0,13869.0,2021-12-06,9.0,0.0,552.0,14.0,62.0,0.0328667956170691,6338.0,0.0,0.0,0.0,1,0.5142097225175593,0.4857902774824407,95069.627,89815.29997987357,55-56 : Accommodation & food services,0.8706079478353907,-33.13886974500345,0.05526791174030287,36.4879848628193,0.0,11.462375336471752,11.405521752071062,1
20000103,55-56 : Accommodation & food services,0,2,286954.0,524.06,7606.16,273698.224,7862.0,9781.0,107128.0,97901.0,10336.0,9782.0,15664.0,2021-07-16,0.0,83.0,763.0,3.0,11.0,0.1770318587648194,50800.0,3.0,0.0,0.0,1,0.5118217456684404,0.4881782543315595,233293.602,222516.65611108905,55-56 : Accommodation & food services,1.0942370942370943,11.008280515232059,0.0461946158805388,36.49421340455297,0.0,12.360057320150759,12.31276173074839,0
20000104,05-39 : Production,0,1,1923828.0,851.81,28393.62,1880386.102,57980.0,590726.0,605346.0,762583.0,1240672.0,492709.0,114387.0,2021-10-20,0.0,76.0,568.0,0.0,9.0,0.5204560906692283,1001268.0,5.0,0.0,0.0,4,0.5057097073484103,0.4942902926515898,1079267.5080000001,1054896.6029855846,05-39 : Production,0.7938089443261332,2.1249951331156356,0.02258095599972765,33.18031769027785,0.0,13.891794062216709,13.86895426140036,0
